TreeID,Date,Plot,Treatment,Species,midday_leaf_wc,TOD,tot_water_cont,water_pot,max_photo,stom_cond,Precip_mm,pulse_precip,Aspect_deg,Slope_deg,pulse,week
123,2020-07-14,12,45,pinon,NA,NA,NA,NA,-0.054133377,-7.10729e-4,0,0,83,8,0,28
125,2020-07-14,12,45,pinon,NA,NA,NA,NA,-0.071752495,6.56646e-4,0,0,83,8,0,28
12J1,2020-07-14,12,45,juniper,NA,NA,NA,NA,-0.071680329,0.003011967,0,0,83,8,0,28
12J2,2020-07-14,12,45,juniper,NA,NA,NA,NA,-0.151636062,0.001463314,0,0,83,8,0,28
12J3,2020-07-14,12,45,juniper,NA,NA,NA,NA,-0.139964482,0.00393072,0,0,83,8,0,28
12J4,2020-07-14,12,45,juniper,NA,NA,NA,NA,0.26947434,0.002714592,0,0,83,8,0,28
151,2020-07-14,15,75,pinon,NA,NA,NA,NA,-0.099014489,1.82879e-4,0,0,123,7,0,28
152,2020-07-14,15,75,pinon,NA,NA,NA,NA,-0.174890184,-1.62214e-4,0,0,123,7,0,28
154,2020-07-14,15,75,pinon,NA,NA,NA,NA,-0.157376321,0.004395449,0,0,123,7,0,28
155,2020-07-14,15,75,pinon,NA,NA,NA,NA,-0.312021759,0.012507951,0,0,123,7,0,28
15J1,2020-07-14,15,75,juniper,NA,NA,NA,NA,-0.165783443,7.06813e-4,0,0,123,7,0,28
15J2,2020-07-14,15,75,juniper,NA,NA,NA,NA,0.987631321,0.005001721,0,0,123,7,0,28
15J3,2020-07-14,15,75,juniper,NA,NA,NA,NA,-0.118010816,0.00126897,0,0,123,7,0,28
15J4,2020-07-14,15,75,juniper,NA,NA,NA,NA,0.856371069,0.014008119,0,0,123,7,0,28
1611,2020-07-14,16,0,pinon,NA,NA,NA,NA,-0.109373242,-0.002564792,0,0,105,9,0,28
166,2020-07-14,16,0,pinon,NA,NA,NA,NA,-0.070957647,0.001509174,0,0,105,9,0,28
168,2020-07-14,16,0,pinon,NA,NA,NA,NA,0.09265283,0.003230897,0,0,105,9,0,28
169,2020-07-14,16,0,pinon,NA,NA,NA,NA,0.222830853,0.007070696,0,0,105,9,0,28
16J1,2020-07-14,16,0,juniper,NA,NA,NA,NA,3.357115159,0.027858591,0,0,105,9,0,28
16J2,2020-07-14,16,0,juniper,NA,NA,NA,NA,1.054194601,0.008984038,0,0,105,9,0,28
16J3,2020-07-14,16,0,juniper,NA,NA,NA,NA,1.985186533,0.019379483,0,0,105,9,0,28
16J4,2020-07-14,16,0,juniper,NA,NA,NA,NA,2.030135694,0.014381467,0,0,105,9,0,28
1712,2020-07-14,17,90,pinon,NA,NA,NA,NA,-0.041865425,0.006140237,0,0,89,10,0,28
175,2020-07-14,17,90,pinon,NA,NA,NA,NA,0.027332562,0.002702939,0,0,89,10,0,28
176,2020-07-14,17,90,pinon,NA,NA,NA,NA,-0.13892096,0.00356977,0,0,89,10,0,28
179,2020-07-14,17,90,pinon,NA,NA,NA,NA,0.003396887,0.004055633,0,0,89,10,0,28
17J1,2020-07-14,17,90,juniper,NA,NA,NA,NA,1.858678396,0.023705984,0,0,89,10,0,28
17J2,2020-07-14,17,90,juniper,NA,NA,NA,NA,0.735799959,0.008248582,0,0,89,10,0,28
17J3,2020-07-14,17,90,juniper,NA,NA,NA,NA,2.837873315,0.017863737,0,0,89,10,0,28
17J4,2020-07-14,17,90,juniper,NA,NA,NA,NA,0.543098494,0.003417049,0,0,89,10,0,28
166,2020-08-01,16,0,pinon,NA,NA,NA,NA,29.17331055,0.101115767,0.254,0.254,105,9,1,31
168,2020-08-01,16,0,pinon,NA,NA,NA,NA,12.86027736,0.228641356,0.254,0.254,105,9,1,31
169,2020-08-01,16,0,pinon,NA,NA,NA,NA,30.21563686,0.214314556,0.254,0.254,105,9,1,31
1611,2020-08-01,16,0,pinon,NA,NA,NA,NA,28.21467753,0.186870895,0.254,0.254,105,9,1,31
152,2020-08-01,15,75,pinon,NA,NA,NA,NA,25.77978681,0.200481933,0.254,0.0635,123,7,1,31
151,2020-08-01,15,75,pinon,NA,NA,NA,NA,23.70988587,0.22991302,0.254,0.0635,123,7,1,31
154,2020-08-01,15,75,pinon,NA,NA,NA,NA,11.71302091,0.098969767,0.254,0.0635,123,7,1,31
155,2020-08-01,15,75,pinon,NA,NA,NA,NA,28.69373319,0.205878747,0.254,0.0635,123,7,1,31
1712,2020-08-01,17,90,pinon,NA,NA,NA,NA,0.289590753,0.007911008,0.254,0.025399999999999995,89,10,1,31
179,2020-08-01,17,90,pinon,NA,NA,NA,NA,10.07772144,0.092479275,0.254,0.025399999999999995,89,10,1,31
176,2020-08-01,17,90,pinon,NA,NA,NA,NA,23.41134022,0.160065817,0.254,0.025399999999999995,89,10,1,31
175,2020-08-01,17,90,pinon,NA,NA,NA,NA,32.95539021,0.306003502,0.254,0.025399999999999995,89,10,1,31
122,2020-08-01,12,45,pinon,NA,NA,NA,NA,5.753641181,0.146857031,0.254,0.13970000000000002,83,8,1,31
121,2020-08-01,12,45,pinon,NA,NA,NA,NA,2.109980808,0.011520911,0.254,0.13970000000000002,83,8,1,31
125,2020-08-01,12,45,pinon,NA,NA,NA,NA,6.491593222,0.064885102,0.254,0.13970000000000002,83,8,1,31
123,2020-08-01,12,45,pinon,NA,NA,NA,NA,0.983650771,0.11029485,0.254,0.13970000000000002,83,8,1,31
12J4,2020-08-01,12,45,juniper,NA,NA,NA,NA,13.16647786,0.118118314,0.254,0.13970000000000002,83,8,1,31
12J3,2020-08-01,12,45,juniper,NA,NA,NA,NA,16.23484391,0.146528416,0.254,0.13970000000000002,83,8,1,31
12J2,2020-08-01,12,45,juniper,NA,NA,NA,NA,13.33544163,0.127904677,0.254,0.13970000000000002,83,8,1,31
12J1,2020-08-01,12,45,juniper,NA,NA,NA,NA,32.79246637,0.325233364,0.254,0.13970000000000002,83,8,1,31
17J3,2020-08-01,17,90,juniper,NA,NA,NA,NA,21.05994249,0.212240294,0.254,0.025399999999999995,89,10,1,31
17J1,2020-08-01,17,90,juniper,NA,NA,NA,NA,16.28321688,0.163902363,0.254,0.025399999999999995,89,10,1,31
17J4,2020-08-01,17,90,juniper,NA,NA,NA,NA,22.06849775,0.167246312,0.254,0.025399999999999995,89,10,1,31
17J2,2020-08-01,17,90,juniper,NA,NA,NA,NA,17.7742223,0.139277117,0.254,0.025399999999999995,89,10,1,31
15J3,2020-08-01,15,75,juniper,NA,NA,NA,NA,13.26328134,0.136565316,0.254,0.0635,123,7,1,31
15J4,2020-08-01,15,75,juniper,NA,NA,NA,NA,10.79742713,0.174003484,0.254,0.0635,123,7,1,31
15J1,2020-08-01,15,75,juniper,NA,NA,NA,NA,5.473995271,0.07075777,0.254,0.0635,123,7,1,31
15J2,2020-08-01,15,75,juniper,NA,NA,NA,NA,13.28263212,0.170645272,0.254,0.0635,123,7,1,31
16J4,2020-08-01,16,0,juniper,NA,NA,NA,NA,7.816701658,0.114146225,0.254,0.254,105,9,1,31
16J3,2020-08-01,16,0,juniper,NA,NA,NA,NA,27.14680189,0.356417263,0.254,0.254,105,9,1,31
16J2,2020-08-01,16,0,juniper,NA,NA,NA,NA,13.37017296,0.207560186,0.254,0.254,105,9,1,31
16J1,2020-08-01,16,0,juniper,NA,NA,NA,NA,18.11427327,0.207954024,0.254,0.254,105,9,1,31
